/opt/work/car/2018-car-Phuket/CarDetect_125450501_00058_crop.jpg,รถตู้,ขาว,Toyota,พื้นขาวอักษรดำ,360015,พังงา,,
/opt/work/car/2018-car-Phuket/CarDetect_171132775_05292_crop.jpg,ไม่เอา,ขาว,Toyota,พื้นขาวอักษรดำ,6กธ2272,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_133440827_00889_crop.jpg,รถกระบะมีหลังคาสูง,ขาว,Toyota,พื้นขาวอักษรเขียว,ตล2903,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_151520168_02954_crop.jpg,รถเก๋งแวน,ดำ,Mitsubishi,พื้นขาวอักษรดำ,ฆย7531,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_161052209_04059_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,310280,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_134028409_01016_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,308476,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_150117634_02667_crop.jpg,รถเก๋งแวน,ขาว,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข2633,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_14461678_02363_crop.jpg,รถกระบะไม่มีหลังคา,ขาว, Suzuki,พื้นขาวอักษรเขียว,บน1522,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_155214349_03690_crop.jpg,รถตู้,ขาว,Toyota,พื้นแดง,ก4170,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_151352287_02924_crop.jpg,รถบรรทุก,อื่นๆ,Isuzu,พื้นขาวอักษรดำ,808197,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_151147466_02887_crop.jpg,ไม่เอา,ขาว,Honda,ไม่เห็นป้าย,-,ไม่เห็นป้าย,,
/opt/work/car/2018-car-Phuket/CarDetect_154212181_03491_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,-,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_152715399_03186_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Volvo,พื้นขาวอักษรดำ,กษ1624,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_170923442_05249_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,นข7619,ไม่เห็นป้าย,,
/opt/work/car/2018-car-Phuket/CarDetect_14444042_02332_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,308480,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_150421897_02723_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,309840,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_130038901_00180_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,310914,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_141225169_01678_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,308226,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_172708698_05651_crop.jpg,ไม่เอา,ขาว,Toyota,พื้นขาวอักษรดำ,กว7704,ไม่เห็นป้าย,,
/opt/work/car/2018-car-Phuket/CarDetect_163943907_04627_crop.jpg,รถบรรทุก,เขียว,Hino,พื้นเหลืองอักษรดำ,707983,สมุทรสาคร,,
/opt/work/car/2018-car-Phuket/CarDetect_16130934_04110_crop.jpg,รถบรรทุก,ขาว,Mitsubishi,พื้นขาวอักษรดำ,810290,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_14435353_02319_crop.jpg,รถกระบะไม่มีหลังคา,ดำ,Toyota,พื้นขาวอักษรดำ,กค3748,พังงา,,
/opt/work/car/2018-car-Phuket/CarDetect_133006261_00777_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรเขียว,บจ8237,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_160104949_03866_crop.jpg,ไม่เอา,ขาว,Isuzu,ไม่เห็นป้าย,-,ไม่เห็นป้าย,,
/opt/work/car/2018-car-Phuket/CarDetect_163210940_04479_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Nissan,พื้นขาวอักษรเขียว,บน7524,กาฬสินธุ์,,
/opt/work/car/2018-car-Phuket/CarDetect_1420015_01839_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,กท4811,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_141729204_01775_crop.jpg,รถเก๋ง,ดำ,Honda,พื้นขาวอักษรดำ,กษ3909,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_172851665_05687_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,305591,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_161252571_04102_crop.jpg,ไม่เอา,ขาว,Toyota,พื้นขาวอักษรเขียว,บจ7149,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_170137373_05087_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,-,ไม่เห็นป้าย,,
/opt/work/car/2018-car-Phuket/CarDetect_154757552_03604_crop.jpg,รถตู้,ขาว,Toyota,พื้นขาวอักษรดำ,ฮพ2236,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_134953253_01206_crop.jpg,รถกระบะมีหลังคาสูง,บรอนซ์ทอง,Toyota,พื้นขาวอักษรเขียว,ผฉ3196,สุราษฎร์ธานี,,
/opt/work/car/2018-car-Phuket/CarDetect_145851307_02614_crop.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,กว7627,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_135929144_01398_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,312353,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_17581852_06306_crop.jpg,รถเก๋ง,ขาว,Mazda,พื้นขาวอักษรดำ,กน2540,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_155233181_03698_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กม2158,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_152334562_03125_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Chevrolet,พื้นเขียวอักษรสีขาว/ดำ,ฌข4365,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_134609416_01129_crop.jpg,รถเก๋ง,น้ำตาล,Toyota,พื้นขาวอักษรดำ,กร1524,สุราษฎร์ธานี,,
/opt/work/car/2018-car-Phuket/CarDetect_154525738_03554_crop.jpg,รถเก๋ง,ขาว,Mazda,พื้นขาวอักษรดำ,กล6821,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_152718381_03187_crop.jpg,รถกระบะมีหลังคาสูง,เทา,Nissan,พื้นขาวอักษรเขียว,บท5406,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_172528693_05615_crop.jpg,รถกระบะไม่มีหลังคา,ขาว,Unknown,พื้นขาวอักษรดำ,กท9849,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_161743446_04203_crop.jpg,รถเก๋ง,ดำ,Honda,พื้นขาวอักษรดำ,6กง3112,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_145406106_02518_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรเขียว,บท6457,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_165115673_04890_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,ฮฉ2201,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_170104469_05080_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข2325,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_150418907_02722_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,304915,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_144540201_02349_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข4385,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_143105552_02098_crop.jpg,รถเก๋งแวน,ขาว,Honda,พื้นขาวอักษรดำ,กว9857,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_172614678_05635_crop.jpg,รถกระบะมีหลังคา,ขาว,Toyota,พื้นขาวอักษรเขียว,2ฒฉ3019,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_131308521_00429_crop.jpg,รถเก๋งแวน,ขาว,Honda,พื้นขาวอักษรดำ,กร6382,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_154202727_03489_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,5กบ2472,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_152308982_03111_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,307494,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_132543744_00684_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข2539,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_165721330_05010_crop.jpg,รถเก๋ง,ดำ,Chevrolet,พื้นขาวอักษรดำ,กบ7320,นครศรีธรรมราช,,
/opt/work/car/2018-car-Phuket/CarDetect_152907418_03233_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,4กฬ480,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_162104459_04264_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กล4012,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_1420310_01848_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Nissan,พื้นขาวอักษรดำ,กษ1593,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_151033714_02856_crop.jpg,รถกระบะไม่มีหลังคา,ดำ,Ford,พื้นขาวอักษรดำ,กล8837,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_155137566_03674_crop.jpg,รถเก๋ง,ดำ,Mercedes-benz,พื้นขาวอักษรดำ,ฆด6078,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_133736658_00951_crop.jpg,รถกระบะมีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรเขียว,ตจ1773,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_132704766_00709_crop.jpg,รถเก๋ง,ขาว,Nissan,พื้นขาวอักษรดำ,2กว5856,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_13094716_00362_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,6กศ6314,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_153449684_03347_crop.jpg,รถกระบะไม่มีหลังคา,ขาว,Isuzu,พื้นขาวอักษรเขียว,บพ2114,กระบี่,,
/opt/work/car/2018-car-Phuket/CarDetect_170803476_05224_crop.jpg,รถเก๋ง,ขาว,Honda,ไม่เห็นป้าย,-,ไม่เห็นป้าย,,
/opt/work/car/2018-car-Phuket/CarDetect_14071845_01571_crop.jpg,รถเก๋งแวน,บรอนซ์เงิน,Ford,พื้นขาวอักษรดำ,กษ2919,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_164209585_04685_crop.jpg,ไม่เอา,ขาว,Toyota,พื้นเหลืองอักษรดำ,311251,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_142339874_01927_crop.jpg,รถกระบะมีหลังคา,ขาว,Isuzu,พื้นขาวอักษรเขียว,1ฒผ7658,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_154949740_03632_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,บจ8723,พังงา,,
/opt/work/car/2018-car-Phuket/CarDetect_151131722_02878_crop.jpg,รถเก๋ง,เทา,Honda,พื้นขาวอักษรดำ,กร4358,สงขลา,,
/opt/work/car/2018-car-Phuket/CarDetect_142215970_01890_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข119,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_165655876_05002_crop.jpg,รถเก๋งแวน,ขาว,Toyota,พื้นขาวอักษรดำ,กษ645,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_154257411_03505_crop.jpg,รถบรรทุก,ขาว,Hino,พื้นเหลืองอักษรดำ,719926,สมุทรปราการ,,
/opt/work/car/2018-car-Phuket/CarDetect_153454316_03349_crop.jpg,รถกระบะมีหลังคา,บรอนซ์เงิน,Ford,พื้นขาวอักษรเขียว,บน8082,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_144519477_02343_crop.jpg,รถกระบะมีหลังคา,ฟ้า,Isuzu,พื้นขาวอักษรดำ,กค9656,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_172940907_05715_crop.jpg,ไม่เอา,ขาว,Toyota,พื้นขาวอักษรดำ,กจ5874,กระบี่,,
/opt/work/car/2018-car-Phuket/CarDetect_141155758_01670_crop.jpg,รถกระบะไม่มีหลังคา,ขาว,Nissan,พื้นขาวอักษรเขียว,บบ7714,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_161639886_04184_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,312755,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_150725965_02779_crop.jpg,รถเก๋ง,แดง,Toyota,พื้นขาวอักษรดำ,กอ3947,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_16365354_04571_crop.jpg,รถเก๋งแวน,ขาว,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข997,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_132228451_00606_crop.jpg,รถกระบะไม่มีหลังคา,ดำ,Ford,พื้นขาวอักษรเขียว,บท3241,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_140755963_01590_crop.jpg,รถเก๋ง,ขาว,Mercedes-benz,พื้นขาวอักษรดำ,กล2511,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_140119544_01444_crop.jpg,รถบรรทุก,ฟ้า,Isuzu,พื้นขาวอักษรเขียว,บบ7051,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_153226582_03303_crop.jpg,รถเก๋ง,แดง,Ford,พื้นขาวอักษรดำ,กอ3224,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_135034973_01222_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,307925,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_143533566_02169_crop.jpg,รถเก๋ง,เทา,Lotus,พื้นขาวอักษรดำ,กล9365,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_13481810_01176_crop.jpg,ไม่เอา,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข354,พังงา,,
/opt/work/car/2018-car-Phuket/CarDetect_132203853_00600_crop.jpg,รถเก๋งแวน,ขาว,Toyota,พื้นขาวอักษรดำ,กร957,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_18210836_06719_crop.jpg,รถเก๋ง,ขาว,Nissan,พื้นขาวอักษรดำ,กษ8050,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_170040442_05070_crop.jpg,รถเก๋ง,น้ำเงิน,Honda,พื้นขาวอักษรดำ,กว1438,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_131511744_00472_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข1797,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_144238819_02296_crop.jpg,รถเก๋ง,น้ำเงิน,Honda,พื้นขาวอักษรดำ,กษ3168,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_145749690_02603_crop.jpg,รถเก๋งแวน,ขาว,Mitsubishi,พื้นเขียวอักษรสีขาว/ดำ,ณข1526,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_133207119_00822_crop.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,กค7307,ตรัง,,
/opt/work/car/2018-car-Phuket/CarDetect_141203288_01672_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,309697,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_164018356_04636_crop.jpg,รถเก๋งแวน,ขาว,Isuzu,พื้นขาวอักษรดำ,กว5231,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_164822862_04824_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข2339,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_162027871_04252_crop.jpg,รถกระบะไม่มีหลังคา,น้ำเงิน,Nissan,พื้นขาวอักษรเขียว,บน8133,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_125645567_00099_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข2444,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_163733914_04588_crop.jpg,รถเก๋ง,ส้ม,Toyota,พื้นกราฟิก,-,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_151333282_02914_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,กจ9190,ลพบุรี,,
/opt/work/car/2018-car-Phuket/CarDetect_165336519_04932_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,309266,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_14304328_02090_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข4158,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_164636623_04783_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,310485,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_17192193_05459_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กย3276,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_151440660_02937_crop.jpg,รถเก๋งแวน,เทา,Isuzu,พื้นขาวอักษรดำ,กษ8954,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_164837253_04830_crop.jpg,รถเก๋ง,ดำ,Toyota,พื้นขาวอักษรดำ,กจ1874,พัทลุง,,
/opt/work/car/2018-car-Phuket/CarDetect_163612514_04559_crop.jpg,รถเก๋ง,ดำ,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข3457,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_134255204_01063_crop.jpg,รถกระบะไม่มีหลังคา,ดำ,Isuzu,พื้นขาวอักษรดำ,กร8023,ไม่เห็นป้าย,,
/opt/work/car/2018-car-Phuket/CarDetect_150340357_02703_crop.jpg,ไม่เอา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,ตท2469,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_142225605_01896_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กม8536,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_133745154_00954_crop.jpg,รถเก๋ง,บรอนซ์ทอง,Volvo,พื้นขาวอักษรดำ,กข5656,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_144854745_02413_crop.jpg,รถนั่งสองตอน,ดำ,Nissan,พื้นขาวอักษรดำ,di595,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_172330911_05571_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,ปฉ858,กระบี่,,
/opt/work/car/2018-car-Phuket/CarDetect_165129634_04896_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กร8011,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_1305132_00265_crop.jpg,รถกระบะมีหลังคาสูง,เทา,Isuzu,พื้นขาวอักษรดำ,นข8394,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_133037658_00794_crop.jpg,รถกระบะไม่มีหลังคา,ขาว,Isuzu,พื้นขาวอักษรเขียว,บน6595,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_140316347_01491_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์ทอง,Toyota,พื้นขาวอักษรเขียว,บต1793,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_143335399_02148_crop.jpg,รถเก๋ง,ขาว,BMW,พื้นขาวอักษรดำ,3กก27,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_151551294_02969_crop.jpg,รถเก๋ง,ขาว,Mazda,พื้นขาวอักษรดำ,กต8130,บุรีรัมย์,,
/opt/work/car/2018-car-Phuket/CarDetect_145440407_02531_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,301416,พังงา,,
/opt/work/car/2018-car-Phuket/CarDetect_153218128_03300_crop.jpg,ไม่เอา,ขาว,Proton,พื้นเขียวอักษรสีขาว/ดำ,ฌข2615,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_164729847_04802_crop.jpg,รถบรรทุก,ขาว,Isuzu,พื้นขาวอักษรดำ,822122,สุราษฎร์ธานี,,
/opt/work/car/2018-car-Phuket/CarDetect_16585859_05037_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,312290,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_131107772_00393_crop.jpg,รถอื่นๆ,อื่นๆ,Toyota,พื้นเหลืองอักษรดำ,ทข33,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_153630125_03382_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข1300,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_132931967_00760_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,กค5585,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_132854551_00745_crop.jpg,รถเก๋ง,ขาว,Honda,พื้นกราฟิก,กร6677,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_174253709_05985_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,บบ363,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_143110382_02101_crop.jpg,รถบรรทุก,ขาว,Isuzu,พื้นขาวอักษรดำ,809751,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_133226131_00832_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,360058,สตูล,,
/opt/work/car/2018-car-Phuket/CarDetect_170948304_05257_crop.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,กอ4236,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_1343174_01073_crop.jpg,รถกระบะไม่มีหลังคา,ดำ,Ford,พื้นขาวอักษรดำ,3กถ3830,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_160750795_03989_crop.jpg,รถเก๋ง,เทา,Mazda,พื้นขาวอักษรดำ,กร6015,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_153523225_03358_crop.jpg,รถนั่งสองตอน,น้ำเงิน,Toyota,พื้นขาวอักษรดำ,กต4941,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_130630987_00293_crop.jpg,รถเก๋งแวน,บรอนซ์ทอง,Toyota,พื้นขาวอักษรดำ,กน5918,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_155422343_03733_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข3150,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_163618710_04563_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Ford,พื้นแดง,ก0627,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_161005775_04037_crop.jpg,รถเก๋ง,ขาว,Chevrolet,พื้นขาวอักษรดำ,กบ4920,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_144850726_02412_crop.jpg,รถเก๋ง,ดำ,Honda,พื้นขาวอักษรดำ,กน675,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_135310200_01270_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,บพ489,กระบี่,,
/opt/work/car/2018-car-Phuket/CarDetect_154645917_03574_crop.jpg,รถกระบะไม่มีหลังคา,แดง,Isuzu,พื้นขาวอักษรเขียว,บบ7780,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_13570729_01354_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,ฮล3681,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_163555671_04549_crop.jpg,รถบรรทุก,ขาว,Isuzu,พื้นเหลืองอักษรดำ,795162,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_142506591_01957_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กย9956,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_141506463_01736_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์ทอง,Toyota,พื้นขาวอักษรเขียว,บฉ54,พังงา,,
/opt/work/car/2018-car-Phuket/CarDetect_13261776_00694_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรเขียว,ผข5057,นครศรีธรรมราช,,
/opt/work/car/2018-car-Phuket/CarDetect_155837622_03813_crop.jpg,รถบรรทุก,ฟ้า,Hino,พื้นขาวอักษรดำ,805390,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_144312213_02303_crop.jpg,รถกระบะไม่มีหลังคา,ส้ม,Ford,พื้นขาวอักษรดำ,กษ9993,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_151553896_02971_crop.jpg,รถกระบะไม่มีหลังคา,ขาว,Ford,พื้นขาวอักษรดำ,กบ3623,ภูเก็ต,,
